num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
7393,2018,22,10,2,1,10,1,710,7,99,1,32,5,5,7,9,1,1,27,3,2008,4,2
7394,2018,23,10,2,1,10,2,101,1,4,9,999,16,12,18,9,9,1,999,4,9999,99,1
7395,2018,23,10,2,1,10,2,101,1,4,1,23,3,3,5,9,1,4,6,5,9999,99,1
7396,2018,23,0,1,1,10,2,101,1,18,1,999,16,12,18,9,9,4,32,3,2018,5,6
7397,2018,23,15,3,2,10,2,105,1,99,1,43,7,7,9,9,1,1,69,2,9999,99,3
7398,2018,23,0,1,1,10,2,108,1,99,2,37,6,6,8,9,1,2,41,5,2006,4,1
7399,2018,23,0,1,1,10,2,108,1,99,1,41,7,7,9,9,1,4,67,1,2009,4,1
7400,2018,23,7,2,1,10,2,2101,21,99,1,27,4,4,6,1,1,99,999,6,9999,99,3
7401,2018,23,19,4,3,10,2,509,5,99,1,23,3,3,5,9,1,4,32,5,9999,99,1
7402,2018,23,19,4,3,10,2,509,5,99,1,23,3,3,5,9,1,4,64,5,9999,99,1
7403,2018,23,19,4,3,10,2,1601,16,99,9,999,16,12,18,9,9,3,69,99,9999,99,1
7404,2018,23,19,4,3,10,2,1601,16,99,1,28,4,4,6,9,1,4,999,1,9999,99,1
7405,2018,23,21,4,3,10,2,1706,17,99,1,39,6,6,8,9,1,4,32,1,2018,5,1
7406,2018,23,21,4,3,10,2,1706,17,99,1,39,6,6,8,9,1,4,6,5,2013,5,1
7407,2018,25,14,3,2,10,4,101,1,2,2,31,5,5,7,9,1,2,41,4,2005,4,1
7408,2018,25,14,3,2,10,4,101,1,2,1,32,5,5,7,9,1,4,32,4,2012,5,1
7409,2018,24,23,4,3,10,3,2214,22,99,1,32,5,5,7,9,1,4,27,1,9999,99,1
7410,2018,24,23,4,3,10,3,2214,22,99,1,17,2,2,4,9,2,4,67,1,9999,99,1
7411,2018,25,15,3,2,10,4,1101,11,99,1,23,3,3,5,9,1,3,69,4,2016,5,1
7412,2018,25,15,3,2,10,4,1101,11,99,1,61,11,11,13,9,1,4,67,1,2007,4,1
7413,2018,25,15,3,2,10,4,117,1,99,1,23,3,3,5,9,1,1,73,4,9999,99,2
7414,2018,25,13,3,2,10,4,101,1,99,2,31,5,5,7,9,1,2,41,4,2005,4,1
7415,2018,25,13,3,2,10,4,101,1,99,1,32,5,5,7,9,1,4,32,4,2012,5,1
7416,2018,26,7,2,1,10,5,101,1,11,1,26,4,4,6,9,1,4,6,5,2011,5,1
7417,2018,26,7,2,1,10,5,101,1,11,1,58,10,10,12,9,1,17,30,7,1991,3,1
7418,2018,26,6,2,1,10,5,115,1,99,1,25,4,4,6,9,1,4,999,5,9999,99,1
7419,2018,26,6,2,1,10,5,115,1,99,1,999,16,12,18,9,1,4,27,99,9999,99,1
7420,2018,26,10,2,1,10,5,101,1,1,1,43,7,7,9,9,1,1,999,99,1991,3,1
7421,2018,26,10,2,1,10,5,101,1,1,1,25,4,4,6,9,1,4,6,3,9999,99,1
7422,2018,26,10,2,1,10,5,101,1,13,2,29,4,4,6,1,1,1,27,99,2004,4,1
7423,2018,26,10,2,1,10,5,101,1,13,1,999,16,12,18,1,1,4,67,99,9999,99,1
7424,2018,26,7,2,1,10,5,2201,22,99,1,34,5,5,7,1,1,1,69,99,9999,99,2
7425,2018,26,13,3,2,10,5,1202,12,99,1,39,6,6,8,1,1,5,999,3,9999,99,1
7426,2018,26,13,3,2,10,5,1202,12,99,1,29,4,4,6,1,1,3,999,2,1993,3,1
7427,2018,26,10,2,1,10,5,1601,16,99,1,44,7,7,9,1,1,6,88,2,1995,3,1
7428,2018,26,10,2,1,10,5,1601,16,99,1,42,7,7,9,1,1,5,52,2,2003,4,1
7429,2018,26,10,2,1,10,5,1601,16,99,1,34,5,5,7,1,1,9,69,2,2017,5,1
7430,2018,26,14,3,2,10,5,115,1,99,1,29,4,4,6,1,1,3,56,5,1994,3,1
7431,2018,26,14,3,2,10,5,115,1,99,1,29,4,4,6,1,1,4,32,5,2016,5,1
7432,2018,26,4,1,1,10,5,914,9,99,1,26,4,4,6,1,1,3,69,5,9999,99,1
7433,2018,26,4,1,1,10,5,501,5,99,1,50,9,9,11,1,1,2,34,4,9999,99,1
7434,2018,26,4,1,1,10,5,501,5,99,1,40,7,7,9,1,1,11,69,2,9999,99,1
7435,2018,26,21,4,3,10,5,101,1,12,1,22,3,3,5,1,1,4,6,5,9999,99,6
7436,2018,27,22,4,3,10,6,101,1,9,1,20,3,3,5,1,1,1,48,5,9999,99,2
7437,2018,27,22,4,3,10,6,101,1,2,1,26,4,4,6,1,1,4,6,5,2016,5,4
7438,2018,27,23,4,3,10,6,113,1,99,1,38,6,6,8,1,1,4,27,5,9999,99,1
7439,2018,27,23,4,3,10,6,113,1,99,9,999,16,12,18,1,9,99,999,99,9999,99,1
7440,2018,27,20,4,3,10,6,114,1,99,1,43,7,7,9,9,1,4,999,99,9999,99,1
7441,2018,27,20,4,3,10,6,114,1,99,9,999,16,12,18,1,9,99,999,99,9999,99,1
7442,2018,27,23,4,3,10,6,108,1,99,1,34,5,5,7,1,1,1,28,2,2008,4,1
7443,2018,27,23,4,3,10,6,108,1,99,1,24,3,3,5,1,1,4,100,1,9999,99,1
7444,2018,27,6,2,1,10,6,2101,21,99,1,22,3,3,5,1,1,4,35,99,2007,4,4
7445,2018,27,18,4,3,10,6,601,6,99,1,41,7,7,9,1,1,3,69,1,1995,3,2
7446,2018,27,15,3,2,10,6,1301,13,99,1,28,4,4,6,1,1,3,69,2,1994,3,3
7447,2018,27,17,3,2,10,6,1507,15,99,1,27,4,4,6,1,1,4,18,5,2018,5,1
7448,2018,27,17,3,2,10,6,1507,15,99,1,70,13,11,15,1,1,2,69,4,2018,5,1
7449,2018,27,23,4,3,10,6,1503,15,99,1,39,6,6,8,1,1,4,35,99,9999,99,4
7450,2018,27,17,3,2,10,6,208,2,99,1,17,2,2,4,1,2,3,999,99,9999,99,3
7451,2018,27,20,4,3,10,6,1710,17,99,1,19,2,2,4,1,1,4,999,99,9999,99,1
7452,2018,27,20,4,3,10,6,1710,17,99,1,47,8,8,10,1,1,6,999,99,9999,99,1
7453,2018,27,11,2,1,10,6,701,7,99,1,24,3,3,5,1,1,5,26,2,9999,99,1
7454,2018,27,11,2,1,10,6,701,7,99,1,28,4,4,6,1,1,4,6,5,9999,99,1
7455,2018,27,21,4,3,10,6,308,3,99,1,34,5,5,7,1,1,1,56,1,2005,4,1
7456,2018,27,21,4,3,10,6,308,3,99,1,26,4,4,6,1,1,4,35,99,2007,4,1
7457,2018,27,12,3,2,10,6,101,1,18,1,66,12,11,14,1,1,3,56,4,1986,2,1
7458,2018,28,9,2,1,10,7,1606,16,99,1,36,6,6,8,1,1,5,41,2,2015,5,3
7459,2018,28,19,4,3,10,7,1604,16,99,1,35,6,6,8,1,1,2,24,4,2011,5,2
7460,2018,28,5,1,1,10,7,1615,16,99,1,20,3,3,5,1,1,4,999,99,9999,99,2
7461,2018,28,2,1,1,10,7,203,2,99,1,24,3,3,5,2,1,4,67,5,2017,5,1
7462,2018,28,17,3,2,10,7,202,2,99,2,38,6,6,8,1,1,1,52,6,1997,3,1
7463,2018,28,17,3,2,10,7,202,2,99,1,24,3,3,5,1,1,4,18,5,9999,99,1
7464,2018,28,5,1,1,10,7,202,2,99,1,30,5,5,7,1,1,1,56,9,1986,2,2
7465,2018,28,0,1,1,10,7,2102,21,99,1,30,5,5,7,1,1,1,56,9,1986,2,2
7466,2018,28,7,2,1,10,7,501,5,99,1,70,13,11,15,1,1,3,31,3,1980,2,1
7467,2018,28,7,2,1,10,7,501,5,99,1,18,2,2,4,1,1,4,67,5,9999,99,1
7468,2018,28,11,2,1,10,7,504,5,99,1,35,6,6,8,1,1,12,69,2,2015,5,1
7469,2018,28,11,2,1,10,7,504,5,99,1,70,13,11,15,1,1,3,69,6,2009,4,1
7470,2018,28,15,3,2,10,7,1020,10,99,1,45,8,8,10,1,1,1,56,8,1995,3,1
7471,2018,28,15,3,2,10,7,1020,10,99,2,15,2,2,4,1,2,4,67,4,2018,5,1
7472,2018,28,2,1,1,10,7,1301,13,99,1,34,5,5,7,1,1,3,17,1,9999,99,1
7473,2018,28,2,1,1,10,7,1301,13,99,1,20,3,3,5,1,1,1,69,3,9999,99,1
7474,2018,28,0,1,1,10,7,1801,18,99,1,34,5,5,7,1,1,2,52,11,9999,99,1
7475,2018,28,0,1,1,10,7,1801,18,99,2,14,1,1,3,1,2,4,76,1,9999,99,1
7476,2018,28,2,1,1,10,7,1710,17,99,1,47,8,8,10,1,1,6,19,1,9999,99,1
7477,2018,28,2,1,1,10,7,1710,17,99,1,999,16,12,18,1,1,4,999,99,9999,99,1
7478,2018,28,21,4,3,10,7,1901,19,99,1,999,16,12,18,1,1,4,63,99,2007,4,1
7479,2018,28,21,4,3,10,7,1901,19,99,1,17,2,2,4,1,2,3,56,4,9999,99,1
7480,2018,28,7,2,1,10,7,101,1,11,1,25,4,4,6,1,1,1,27,6,2008,4,1
7481,2018,28,7,2,1,10,7,101,1,11,1,50,9,9,11,1,1,1,999,99,2008,4,1
7482,2018,28,17,3,2,10,7,110,1,99,1,33,5,5,7,1,1,3,69,9,1981,2,1
7483,2018,28,17,3,2,10,7,110,1,99,1,26,4,4,6,1,1,4,6,3,9999,99,1
7484,2018,28,23,4,3,10,7,1607,16,99,1,41,7,7,9,1,1,4,6,3,2012,5,2
7485,2018,28,1,1,1,10,7,1705,17,99,1,37,6,6,8,1,1,2,69,2,9999,99,2
7486,2018,28,12,3,2,10,7,2107,21,99,1,24,3,3,5,1,1,4,999,99,9999,99,1
7487,2018,28,12,3,2,10,7,2107,21,99,1,999,16,12,18,1,1,3,999,99,9999,99,1
7488,2018,29,15,3,2,10,1,101,1,1,2,70,13,11,15,1,1,1,69,4,2003,4,1
7489,2018,29,15,3,2,10,1,101,1,1,1,20,3,3,5,1,1,4,76,1,2010,5,1
7490,2018,29,10,2,1,10,1,108,1,99,1,36,6,6,8,1,1,3,69,2,2007,4,1
7491,2018,29,10,2,1,10,1,108,1,99,1,20,3,3,5,1,1,4,6,5,9999,99,1
7492,2018,29,10,2,1,10,1,507,5,99,1,37,6,6,8,1,1,22,2,1,2018,5,1
7493,2018,29,10,2,1,10,1,507,5,99,1,39,6,6,8,1,1,4,64,5,2017,5,1
7494,2018,29,11,2,1,10,1,105,1,99,1,27,4,4,6,1,1,12,30,1,1998,3,1
7495,2018,29,11,2,1,10,1,105,1,99,1,19,2,2,4,1,1,4,32,5,2016,5,1
7496,2018,29,23,4,3,10,1,115,1,99,1,28,4,4,6,1,1,7,999,6,9999,99,1
7497,2018,29,23,4,3,10,1,115,1,99,1,28,4,4,6,1,1,4,999,9,9999,99,1
7498,2018,29,10,2,1,10,1,1710,17,99,1,37,6,6,8,1,1,9,999,4,9999,99,1
7499,2018,29,10,2,1,10,1,1710,17,99,2,15,2,2,4,1,2,4,999,99,9999,99,1
7500,2018,29,18,4,3,10,1,1002,10,99,1,20,3,3,5,1,1,1,69,4,9999,99,1
7501,2018,29,18,4,3,10,1,1002,10,99,1,31,5,5,7,1,1,4,67,99,9999,99,1
7502,2018,29,8,2,1,10,1,110,1,99,2,29,4,4,6,1,1,4,999,99,9999,99,4
7503,2018,30,11,2,1,10,2,1014,10,99,1,18,2,2,4,1,1,4,27,5,9999,99,1
7504,2018,30,11,2,1,10,2,1014,10,99,1,59,10,10,12,1,1,4,67,5,9999,99,1
7505,2018,30,19,4,3,10,2,1301,13,99,1,22,3,3,5,1,1,1,52,1,9999,99,2
7506,2018,31,9,2,1,10,3,101,1,13,1,45,8,8,10,9,1,11,52,2,9999,99,1
7507,2018,31,9,2,1,10,3,101,1,13,1,57,10,10,12,9,1,2,69,5,9999,99,1
7508,2018,31,1,1,1,10,3,2102,21,99,2,33,5,5,7,1,1,3,52,99,9999,99,1
7509,2018,31,1,1,1,10,3,2102,21,99,1,33,5,5,7,1,1,14,6,1,9999,99,1
7510,2018,31,18,4,3,10,3,1903,19,99,1,24,3,3,5,1,1,4,67,1,9999,99,6
7511,2018,31,16,3,2,10,3,513,5,99,1,29,4,4,6,9,1,5,30,2,1989,2,1
7512,2018,31,16,3,2,10,3,513,5,99,2,30,5,5,7,1,1,4,18,5,9999,99,1
7513,2018,31,22,4,3,10,3,509,5,99,1,49,8,8,10,1,1,3,48,1,9999,99,1
7514,2018,31,22,4,3,10,3,509,5,99,1,26,4,4,6,9,1,4,20,99,9999,99,1
7515,2018,31,9,2,1,10,3,501,5,99,1,50,9,9,11,1,1,5,26,2,9999,99,1
7516,2018,31,9,2,1,10,3,501,5,99,1,25,4,4,6,1,1,4,32,99,9999,99,1
7517,2018,31,2,1,1,10,3,1001,10,99,1,24,3,3,5,2,1,14,2,1,9999,99,3
7518,2018,31,0,1,1,10,3,1230,12,99,1,37,6,6,8,1,1,5,999,2,9999,99,1
7519,2018,31,0,1,1,10,3,1230,12,99,1,20,3,3,5,1,1,4,999,99,9999,99,1
7520,2018,31,7,2,1,10,3,1202,12,99,1,16,2,2,4,1,2,4,32,1,2018,5,1
7521,2018,31,7,2,1,10,3,1202,12,99,9,999,16,12,18,9,9,3,999,99,9999,99,1
7522,2018,31,11,2,1,10,3,1312,13,99,1,35,6,6,8,1,1,3,69,3,9999,99,1
7523,2018,31,11,2,1,10,3,1312,13,99,1,28,4,4,6,1,1,4,27,1,9999,99,1
7524,2018,31,17,3,2,10,3,1714,17,99,1,25,4,4,6,1,1,12,50,6,9999,99,1
7525,2018,31,2,1,1,10,3,1705,17,99,1,35,6,6,8,1,1,4,27,1,9999,99,6
7526,2018,31,20,4,3,10,3,1401,14,99,1,28,4,4,6,1,1,9,52,11,9999,99,1
7527,2018,31,20,4,3,10,3,1401,14,99,1,36,6,6,8,1,1,4,32,1,9999,99,1
7528,2018,1,6,2,1,11,4,101,1,1,1,27,4,4,6,2,1,4,3,4,9999,99,1
7529,2018,1,6,2,1,11,4,101,1,1,1,24,3,3,5,1,1,3,10,2,1997,3,1
7530,2018,1,11,2,1,11,4,101,1,1,2,36,6,6,8,1,1,1,48,9,2010,5,1
7531,2018,1,11,2,1,11,4,101,1,1,1,46,8,8,10,1,1,1,28,2,2015,5,1
7532,2018,1,20,4,3,11,4,101,1,1,1,39,6,6,8,1,1,1,56,5,2011,5,1
7533,2018,1,20,4,3,11,4,101,1,1,1,21,3,3,5,1,1,4,64,5,9999,99,1
7534,2018,1,0,1,1,11,4,101,1,18,1,31,5,5,7,1,1,1,28,2,2016,5,1
7535,2018,1,0,1,1,11,4,101,1,18,1,22,3,3,5,1,1,4,67,3,2016,5,1
7536,2018,1,17,3,2,11,4,101,1,16,1,35,6,6,8,2,1,1,69,3,2012,5,1
7537,2018,1,17,3,2,11,4,101,1,16,1,62,11,11,13,9,1,9,28,11,2008,4,1
7538,2018,1,19,4,3,11,4,102,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
7539,2018,1,19,4,3,11,4,102,1,99,1,35,6,6,8,9,1,18,999,99,9999,99,1
7540,2018,1,17,3,2,11,4,101,1,12,1,30,5,5,7,9,1,1,48,5,9999,99,1
7541,2018,1,17,3,2,11,4,101,1,12,1,59,10,10,12,9,1,1,21,8,9999,99,1
7542,2018,1,1,1,1,11,4,115,1,99,1,23,3,3,5,1,1,4,18,1,9999,99,2
7543,2018,1,22,4,3,11,4,116,1,99,1,26,4,4,6,9,1,1,48,99,9999,99,1
7544,2018,1,22,4,3,11,4,116,1,99,1,41,7,7,9,9,1,4,32,5,9999,99,1
7545,2018,1,18,4,3,11,4,116,1,99,1,42,7,7,9,9,1,99,41,2,2019,5,1
7546,2018,1,18,4,3,11,4,116,1,99,1,33,5,5,7,9,1,4,999,5,9999,99,1
7547,2018,1,2,1,1,11,4,108,1,99,1,39,6,6,8,9,1,1,48,4,9999,99,2
7548,2018,1,7,2,1,11,4,1901,19,99,1,56,10,10,12,1,1,4,999,5,9999,99,1
7549,2018,1,7,2,1,11,4,1901,19,99,1,999,16,12,18,9,1,1,17,5,9999,99,1
7550,2018,1,19,4,3,11,4,1906,19,99,1,24,3,3,5,9,1,4,67,4,9999,99,6
7551,2018,1,19,4,3,11,4,1001,10,99,1,23,3,3,5,2,1,4,27,4,2015,5,1
7552,2018,1,19,4,3,11,4,1001,10,99,1,24,3,3,5,1,1,22,6,1,2015,5,1
7553,2018,1,0,1,1,11,4,1312,13,99,1,24,3,3,5,1,1,4,67,1,9999,99,1
7554,2018,1,0,1,1,11,4,1312,13,99,1,26,4,4,6,1,1,4,999,6,9999,99,1
7555,2018,1,2,1,1,11,4,1501,15,99,1,35,6,6,8,1,1,4,3,99,9999,99,1
7556,2018,1,2,1,1,11,4,1501,15,99,1,20,3,3,5,2,1,4,64,2,9999,99,1
7557,2018,1,10,2,1,11,4,1805,18,99,1,64,11,11,13,1,1,3,69,5,1993,3,1
7558,2018,1,10,2,1,11,4,1805,18,99,9,999,16,12,18,9,1,6,999,2,9999,99,1
7559,2018,1,1,1,1,11,4,302,3,99,1,19,2,2,4,2,1,4,27,5,9999,99,1
7560,2018,1,1,1,1,11,4,302,3,99,1,32,5,5,7,2,1,4,45,5,2011,5,1
7561,2018,1,6,2,1,11,4,301,3,99,2,21,3,3,5,9,1,1,999,4,9999,99,2
7562,2018,1,19,4,3,11,4,309,3,99,1,35,6,6,8,9,1,14,6,1,9999,99,6
7563,2018,2,2,1,1,11,5,101,1,1,1,30,5,5,7,9,1,4,999,99,9999,99,2
7564,2018,2,6,2,1,11,5,105,1,99,9,999,16,12,18,9,9,1,999,6,9999,99,1
7565,2018,2,6,2,1,11,5,105,1,99,1,23,3,3,5,9,1,4,76,5,9999,99,1
7566,2018,2,9,2,1,11,5,101,1,17,1,31,5,5,7,1,1,4,3,5,2018,5,6
7567,2018,2,10,2,1,11,5,101,1,10,1,40,7,7,9,1,1,2,27,8,2007,4,1
7568,2018,2,10,2,1,11,5,101,1,10,1,999,16,12,18,1,1,4,18,5,9999,99,1
7569,2018,2,0,1,1,11,5,115,1,99,1,19,2,2,4,2,1,2,27,4,2004,4,2
7570,2018,2,8,2,1,11,5,115,1,99,1,28,4,4,6,1,1,4,67,4,2012,5,2
7571,2018,2,22,4,3,11,5,115,1,99,1,23,3,3,5,1,1,1,69,4,9999,99,1
7572,2018,2,22,4,3,11,5,115,1,99,1,21,3,3,5,1,1,4,999,99,9999,99,1
7573,2018,2,19,4,3,11,5,108,1,99,1,38,6,6,8,2,1,1,69,4,2008,4,1
7574,2018,2,19,4,3,11,5,108,1,99,1,49,8,8,10,1,1,1,27,4,9999,99,1
7575,2018,2,19,4,3,11,5,108,1,99,1,75,14,11,16,1,1,1,56,5,9999,99,1
7576,2018,2,20,4,3,11,5,2217,22,99,1,57,10,10,12,1,1,3,69,99,1984,2,1
7577,2018,2,20,4,3,11,5,2217,22,99,1,18,2,2,4,1,1,4,18,1,9999,99,1
7578,2018,2,22,4,3,11,5,2205,22,99,9,999,16,12,18,9,9,1,69,1,9999,99,1
7579,2018,2,22,4,3,11,5,2205,22,99,1,25,4,4,6,9,1,4,5,1,9999,99,1
7580,2018,2,23,4,3,11,5,2001,20,99,1,24,3,3,5,1,1,4,999,99,9999,99,1
7581,2018,2,23,4,3,11,5,2001,20,99,1,24,3,3,5,9,1,4,18,5,2018,5,1
7582,2018,2,14,3,2,11,5,501,5,99,1,58,10,10,12,1,1,3,31,2,1989,2,1
7583,2018,2,14,3,2,11,5,501,5,99,1,22,3,3,5,1,1,4,999,1,9999,99,1
7584,2018,2,3,1,1,11,5,501,5,99,1,25,4,4,6,1,1,4,6,99,9999,99,2
7585,2018,2,18,4,3,11,5,606,6,99,9,999,16,12,18,9,9,99,999,2,9999,99,1
7586,2018,2,18,4,3,11,5,606,6,99,1,53,9,9,11,1,1,4,67,3,9999,99,1
7587,2018,2,19,4,3,11,5,1020,10,99,1,27,4,4,6,9,1,4,18,1,9999,99,6
7588,2018,2,15,3,2,11,5,920,9,99,9,999,16,12,18,9,9,6,999,99,9999,99,1
7589,2018,2,15,3,2,11,5,920,9,99,1,25,4,4,6,9,1,4,999,99,9999,99,1
7590,2018,2,16,3,2,11,5,1501,15,99,1,32,5,5,7,2,1,4,27,5,9999,99,1
7591,2018,2,16,3,2,11,5,1501,15,99,1,28,4,4,6,1,1,4,67,5,2007,4,1
7592,2018,2,0,1,1,11,5,1804,18,99,1,27,4,4,6,1,1,4,67,5,2016,5,2
7593,2018,2,11,2,1,11,5,401,4,99,1,29,4,4,6,1,1,99,52,2,9999,99,1
7594,2018,2,11,2,1,11,5,401,4,99,1,26,4,4,6,1,1,2,69,5,9999,99,1
7595,2018,2,11,2,1,11,5,401,4,99,1,999,16,12,18,9,1,4,999,3,9999,99,1
7596,2018,2,19,4,3,11,5,301,3,99,1,46,8,8,10,1,1,12,999,7,1995,3,1
7597,2018,2,19,4,3,11,5,301,3,99,1,43,7,7,9,1,1,1,999,4,2004,4,1
7598,2018,2,19,4,3,11,5,301,3,99,2,61,11,11,13,1,1,1,69,4,1999,3,1
7599,2018,3,17,3,2,11,6,101,1,3,1,21,3,3,5,2,1,4,999,99,9999,99,1
7600,2018,3,17,3,2,11,6,101,1,3,1,999,16,12,18,1,1,3,999,5,9999,99,1
7601,2018,3,3,1,1,11,6,101,1,18,1,19,2,2,4,2,1,4,2,5,9999,99,6
7602,2018,3,5,1,1,11,6,105,1,99,1,999,16,12,18,9,9,9,999,99,9999,99,1
7603,2018,3,5,1,1,11,6,105,1,99,1,25,4,4,6,1,1,4,999,99,9999,99,1
7604,2018,3,23,4,3,11,6,101,1,2,1,21,3,3,5,1,1,4,18,3,2008,4,1
7605,2018,3,23,4,3,11,6,101,1,2,1,999,16,12,18,9,1,99,999,99,9999,99,1
7606,2018,3,2,1,1,11,6,101,1,13,1,29,4,4,6,2,1,99,34,4,9999,99,1
7607,2018,3,2,1,1,11,6,101,1,13,1,31,5,5,7,1,1,1,121,1,2016,5,1
7608,2018,3,16,3,2,11,6,101,1,5,1,30,5,5,7,2,1,1,69,6,1993,3,2
7609,2018,3,2,1,1,11,6,115,1,99,2,999,16,12,18,2,1,4,27,2,9999,99,6
7610,2018,3,22,4,3,11,6,117,1,99,1,19,2,2,4,9,1,4,27,5,9999,99,6
7611,2018,3,18,4,3,11,6,117,1,99,1,41,7,7,9,1,1,2,27,4,9999,99,1
7612,2018,3,18,4,3,11,6,117,1,99,1,41,7,7,9,1,1,4,76,1,2001,4,1
7613,2018,3,22,4,3,11,6,115,1,99,1,30,5,5,7,2,1,1,48,11,9999,99,1
7614,2018,3,22,4,3,11,6,115,1,99,1,24,3,3,5,1,1,1,56,4,9999,99,1
7615,2018,3,6,2,1,11,6,108,1,99,1,23,3,3,5,2,1,4,64,5,2016,5,1
7616,2018,3,6,2,1,11,6,108,1,99,1,22,3,3,5,1,1,1,27,4,2005,4,1
7617,2018,3,6,2,1,11,6,110,1,99,1,23,3,3,5,1,1,4,999,99,9999,99,6
7618,2018,3,23,4,3,11,6,108,1,99,1,999,16,12,18,9,1,4,6,99,9999,99,1
7619,2018,3,23,4,3,11,6,108,1,99,1,65,12,11,14,1,1,12,50,99,9999,99,1
7620,2018,3,20,4,3,11,6,1102,11,99,1,34,5,5,7,9,1,3,69,4,9999,99,1
7621,2018,3,20,4,3,11,6,1102,11,99,1,64,11,11,13,1,1,1,69,8,9999,99,1
7622,2018,3,16,3,2,11,6,901,9,99,1,26,4,4,6,1,1,4,999,5,9999,99,1
7623,2018,3,16,3,2,11,6,901,9,99,1,31,5,5,7,9,1,4,999,99,9999,99,1
7624,2018,3,12,3,2,11,6,1301,13,99,1,22,3,3,5,1,1,4,27,5,9999,99,1
7625,2018,3,12,3,2,11,6,1301,13,99,1,22,3,3,5,1,1,4,64,99,9999,99,1
7626,2018,3,18,4,3,11,6,1801,18,99,1,28,4,4,6,1,1,1,10,4,2001,4,1
7627,2018,3,18,4,3,11,6,1801,18,99,1,16,2,2,4,1,2,4,32,1,9999,99,1
7628,2018,3,18,4,3,11,6,1712,17,99,1,16,2,2,4,1,2,4,27,1,2017,5,6
7629,2018,3,4,1,1,11,6,413,4,99,1,54,9,9,11,1,1,5,26,2,1994,3,1
7630,2018,3,4,1,1,11,6,413,4,99,1,34,5,5,7,1,1,2,999,3,9999,99,1
7631,2018,3,11,2,1,11,6,301,3,99,1,27,4,4,6,2,1,3,69,3,9999,99,1
7632,2018,3,11,2,1,11,6,301,3,99,1,42,7,7,9,1,1,2,48,10,9999,99,1
7633,2018,4,17,3,2,11,7,101,1,1,1,41,7,7,9,1,1,2,41,4,2012,5,1
7634,2018,4,17,3,2,11,7,101,1,1,1,69,12,11,14,1,1,4,67,5,9999,99,1
7635,2018,4,1,1,1,11,7,101,1,18,1,33,5,5,7,1,1,5,88,2,1992,3,1
7636,2018,4,1,1,1,11,7,101,1,18,1,24,3,3,5,1,1,4,67,1,2006,4,1
7637,2018,4,17,3,2,11,7,102,1,99,1,25,4,4,6,1,1,1,48,3,9999,99,2
7638,2018,4,4,1,1,11,7,101,1,11,1,25,4,4,6,2,1,4,27,5,9999,99,6
7639,2018,4,2,1,1,11,7,101,1,11,1,21,3,3,5,9,1,4,6,5,9999,99,6
7640,2018,4,1,1,1,11,7,108,1,99,1,28,4,4,6,1,1,4,6,5,9999,99,6
7641,2018,4,21,4,3,11,7,108,1,99,1,31,5,5,7,1,1,4,32,3,9999,99,6
7642,2018,4,9,2,1,11,7,108,1,99,1,28,4,4,6,2,1,4,6,1,9999,99,6
7643,2018,4,18,4,3,11,7,108,1,99,1,21,3,3,5,9,1,4,173,5,9999,99,1
7644,2018,4,18,4,3,11,7,108,1,99,1,29,4,4,6,9,1,4,64,6,9999,99,1
7645,2018,4,15,3,2,11,7,513,5,99,1,44,7,7,9,9,1,1,48,9,9999,99,1
7646,2018,4,15,3,2,11,7,513,5,99,1,44,7,7,9,9,1,4,6,1,9999,99,1
7647,2018,4,22,4,3,11,7,501,5,99,1,33,5,5,7,1,1,3,69,5,9999,99,2
7648,2018,4,19,4,3,11,7,501,5,99,1,36,6,6,8,2,1,3,48,2,9999,99,1
7649,2018,4,19,4,3,11,7,501,5,99,1,999,16,12,18,9,1,2,27,4,2005,4,1
7650,2018,4,14,3,2,11,7,502,5,99,1,56,10,10,12,9,1,1,69,11,9999,99,1
7651,2018,4,14,3,2,11,7,502,5,99,1,999,16,12,18,9,1,4,43,1,9999,99,1
7652,2018,4,5,1,1,11,7,511,5,99,1,36,6,6,8,1,1,2,41,9,2005,4,1
7653,2018,4,11,2,1,11,7,1101,11,99,1,31,5,5,7,1,1,4,6,1,2017,5,1
7654,2018,4,11,2,1,11,7,1101,11,99,1,24,3,3,5,1,1,4,6,5,2014,5,1
7655,2018,4,20,4,3,11,7,1104,11,99,1,19,2,2,4,9,1,2,27,3,9999,99,1
7656,2018,4,1,1,1,11,7,1301,13,99,1,24,3,3,5,2,1,1,69,5,2001,4,2
7657,2018,4,1,1,1,11,7,1301,13,99,1,999,16,12,18,1,1,2,69,5,2006,4,2
7658,2018,4,12,3,2,11,7,207,2,99,1,65,12,11,14,1,1,14,6,1,9999,99,1
7659,2018,4,12,3,2,11,7,207,2,99,1,999,16,12,18,9,9,5,26,3,1992,3,1
7660,2018,4,19,4,3,11,7,201,2,99,1,29,4,4,6,2,1,2,69,4,1997,3,1
7661,2018,4,19,4,3,11,7,201,2,99,1,22,3,3,5,1,1,1,48,11,2001,4,1
